gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureCohort,ServiceCount,HasSecurityBundle,HasStreamingBundle,MonthlyToTotalRatio,HighRiskContractFiber
Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.24,206.29,No,New_0-12m,0,0,0,0.21342081142360944,0
Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,119.43,702.7,Yes,New_0-12m,3,0,1,0.1697172090379423,1
Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),117.06,8184.99,No,Loyal_49-72m,3,0,0,0.014300041900857442,0
Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.57,5043.15,Yes,Established_25-48m,4,1,1,0.02310993923654134,0
Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,123.1,1968.72,No,Developing_13-24m,5,0,1,0.062496192352212494,0
Male,0,No,No,7,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.49,592.14,Yes,New_0-12m,2,0,0,0.14750311899382945,0
Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,45.79,1777.95,No,Established_25-48m,0,0,0,0.025739902751623148,0
Male,0,No,No,21,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,65.9,1399.15,No,Developing_13-24m,1,0,0,0.04706638574438453,0
Male,1,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,44.0,1353.47,No,Established_25-48m,0,0,0,0.03248503104535353,0
Male,0,Yes,No,10,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,106.94,1091.71,Yes,New_0-12m,4,0,1,0.09786677160454282,0
Male,0,No,No,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,118.03,7687.39,Yes,Loyal_49-72m,3,0,0,0.015351718630298411,0
Female,0,No,Yes,32,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.57,2415.33,No,Established_25-48m,3,0,0,0.03127470171706679,0
Female,1,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,100.98,596.04,Yes,New_0-12m,2,0,0,0.1691343963553531,1
Male,0,No,Yes,37,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),92.77,3418.23,Yes,Established_25-48m,1,0,0,0.027131839624710826,0
Female,0,Yes,Yes,26,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,86.15,2242.79,Yes,Established_25-48m,2,0,0,0.03839485869889785,0
Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.77,103.99,Yes,New_0-12m,2,0,0,0.9312315458615106,1
Male,0,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),67.91,359.65,Yes,New_0-12m,1,0,0,0.18829890475530292,0
Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.93,3998.83,No,Established_25-48m,3,0,1,0.027733678681343958,0
Male,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,86.78,1383.19,Yes,Developing_13-24m,1,0,0,0.06269370534391955,1
Male,0,Yes,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.12,41.74,Yes,New_0-12m,0,0,0,0.4941506785212915,0
Female,0,Yes,Yes,19,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),88.49,1693.6,No,Developing_13-24m,2,0,0,0.052218812699162044,0
Male,0,Yes,No,6,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.49,574.63,Yes,New_0-12m,4,0,1,0.16936226395427617,0
Male,0,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),109.45,7331.9,No,Loyal_49-72m,2,0,0,0.014925881983935416,0
Male,1,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.29,2238.76,No,Loyal_49-72m,0,0,0,0.015309676036718218,0
Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),34.76,1707.81,No,Loyal_49-72m,0,0,0,0.020341641259121846,0
Male,1,No,No,33,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),88.52,2906.04,No,Established_25-48m,4,1,0,0.030450217403269305,0
Male,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),34.28,928.2,No,Established_25-48m,0,0,0,0.036891950064571674,0
Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,35.12,1886.35,No,Loyal_49-72m,0,0,0,0.018608101306064058,0
Male,0,Yes,No,56,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.04,4931.19,Yes,Loyal_49-72m,2,0,0,0.017850082823248903,0
Female,1,Yes,No,29,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,91.39,2630.82,Yes,Established_25-48m,3,0,1,0.034725019188242355,0
Female,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,89.34,3381.56,No,Established_25-48m,2,0,0,0.02641194834681425,0
Female,0,Yes,No,9,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.4,836.08,Yes,New_0-12m,3,0,1,0.10679982797343146,0
Male,0,No,No,50,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),109.19,5453.11,No,Loyal_49-72m,3,0,1,0.020019764911232082,0
Male,0,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),92.36,6020.1,No,Loyal_49-72m,2,0,0,0.015339389812492733,0
Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),128.32,7184.03,No,Loyal_49-72m,4,0,1,0.01785935479740516,0
Female,0,Yes,Yes,6,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.53,561.14,Yes,New_0-12m,3,0,1,0.17171878891379372,0
Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.27,360.77,Yes,New_0-12m,0,0,0,0.09472869502722726,0
Male,0,No,No,63,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,117.47,7388.72,Yes,Loyal_49-72m,4,1,1,0.015896407441689266,0
Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.8,205.79,Yes,New_0-12m,0,0,0,0.4197495043280623,1
Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.81,44.81,No,New_0-12m,0,0,0,0.9781707050862257,0
Male,0,No,No,16,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),91.47,1466.24,Yes,Developing_13-24m,4,1,0,0.0623415392164881,0
Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,115.34,4623.83,No,Established_25-48m,3,1,0,0.024939295065980804,0
Male,0,Yes,Yes,34,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.34,2365.13,Yes,Established_25-48m,1,0,0,0.029305236821307368,1
Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,34.87,1547.25,Yes,Established_25-48m,0,0,0,0.022522202486678505,0
Male,1,No,Yes,49,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,94.25,4610.37,No,Loyal_49-72m,4,0,1,0.02043861151891954,0
Female,1,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),108.74,2265.78,Yes,Developing_13-24m,3,0,0,0.047971130855221936,0
Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.7,1460.93,Yes,Established_25-48m,0,0,0,0.03057601937165254,0
Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,103.53,5981.76,Yes,Loyal_49-72m,1,0,0,0.017304722235222537,0
Female,0,No,No,65,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,77.62,5037.5,No,Loyal_49-72m,4,1,0,0.015405378584896299,0
Female,0,No,Yes,43,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.92,3552.67,Yes,Established_25-48m,2,0,0,0.02361502334206609,1
Female,0,No,No,72,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),74.94,5406.55,No,Loyal_49-72m,2,0,0,0.013858401679133802,0
Female,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),98.66,4842.92,Yes,Loyal_49-72m,2,0,0,0.020367801284909743,0
Male,0,No,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.5,355.37,No,Developing_13-24m,0,0,0,0.05191233830008138,0
Female,1,No,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,115.16,5737.35,No,Loyal_49-72m,3,0,0,0.020068486585865273,0
Male,1,No,No,21,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.71,2095.83,Yes,Developing_13-24m,3,0,1,0.04707582398191556,0
Male,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),93.8,5079.7,No,Loyal_49-72m,3,0,0,0.01846202294959356,0
Female,0,Yes,Yes,31,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,105.38,3262.92,No,Established_25-48m,3,1,0,0.03228633054731733,0
Male,0,No,No,32,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.59,3624.75,No,Established_25-48m,6,1,1,0.03132869061573468,0
Female,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,111.39,2005.59,Yes,Developing_13-24m,4,0,0,0.05551208767112365,1
Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,107.49,838.31,Yes,New_0-12m,3,0,0,0.1280694856489259,0
Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.27,2014.98,Yes,Developing_13-24m,4,0,1,0.058666256609688584,0
Male,0,No,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,33.5,2226.47,No,Loyal_49-72m,0,0,0,0.015039484257924911,0
Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.18,1899.04,No,Loyal_49-72m,0,0,0,0.0185153996757963,0
Male,0,No,No,67,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.08,5956.15,Yes,Loyal_49-72m,2,0,0,0.01495345928841812,0
Female,0,Yes,Yes,37,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,95.93,3534.18,No,Established_25-48m,3,0,0,0.027135817695280017,0
Female,0,Yes,No,41,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),92.21,3807.71,Yes,Established_25-48m,3,0,0,0.024210296924680533,0
Female,0,Yes,No,29,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),100.99,2953.83,Yes,Established_25-48m,3,0,1,0.0341779391707814,0
Male,0,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,96.95,564.96,Yes,New_0-12m,4,0,1,0.17130185878860696,0
Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),129.34,8405.6,No,Loyal_49-72m,5,1,0,0.015385530416577451,0
Male,0,No,No,8,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),81.29,640.48,Yes,New_0-12m,4,0,1,0.1267225790359793,0
Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.5,2277.57,No,Established_25-48m,2,0,0,0.027429484281808324,0
Male,1,No,No,5,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,91.59,430.65,Yes,New_0-12m,2,0,0,0.21218579867948573,0
Female,0,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,94.68,3226.1,No,Established_25-48m,3,0,0,0.02933903504694618,0
Male,0,Yes,No,64,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),90.08,5784.29,Yes,Loyal_49-72m,3,0,0,0.015570524554516714,0
Female,0,Yes,Yes,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),86.03,3605.07,Yes,Established_25-48m,3,0,0,0.023856996675050677,0
Female,1,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,35.51,2237.48,No,Loyal_49-72m,0,0,0,0.015863443050641506,0
Male,0,No,No,28,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.51,2830.08,Yes,Established_25-48m,3,0,1,0.035502352459132205,0
Male,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.38,1588.46,Yes,Established_25-48m,0,0,0,0.027292287946849875,0
Female,0,Yes,Yes,38,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,97.99,3733.17,No,Established_25-48m,3,0,1,0.026241440534308828,0
Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,112.08,2442.53,No,Developing_13-24m,3,0,0,0.045868067918134824,0
Male,0,No,No,28,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),77.33,2141.31,Yes,Established_25-48m,2,0,0,0.03609654998576303,0
Male,0,Yes,Yes,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.37,134.98,Yes,New_0-12m,0,0,0,0.14980144138843948,0
Female,0,No,No,45,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,106.97,4799.15,No,Established_25-48m,4,0,1,0.022284720269158256,0
Male,1,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),42.85,2102.34,No,Loyal_49-72m,0,0,0,0.020372360150997935,0
Female,0,No,No,21,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,97.38,2027.31,Yes,Developing_13-24m,3,1,0,0.04801041260951235,0
Female,0,Yes,No,31,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,103.69,3218.6,No,Established_25-48m,4,0,1,0.03220586408249472,0
Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),92.72,995.03,No,New_0-12m,2,0,0,0.09308956557533407,1
Male,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,118.87,3110.05,Yes,Established_25-48m,3,0,1,0.0382089648189518,1
Male,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.83,2516.64,Yes,Loyal_49-72m,0,0,0,0.014628779333026167,0
Male,0,No,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,127.21,8514.05,Yes,Loyal_49-72m,4,0,1,0.014939430772573268,0
Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,129.36,3206.05,Yes,Established_25-48m,5,0,1,0.040336134453781515,1
Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,103.94,724.51,Yes,New_0-12m,2,1,0,0.14326473790850575,0
Female,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),132.74,5038.74,Yes,Established_25-48m,5,1,1,0.02633866032771532,0
Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,113.22,1690.13,No,Developing_13-24m,4,0,0,0.06694931791169217,0
Male,0,Yes,Yes,31,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,74.49,2324.95,No,Established_25-48m,2,0,0,0.03202562393860573,0
Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),119.06,2161.28,Yes,Developing_13-24m,3,0,1,0.05506224910742364,1
Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.5,743.41,No,Developing_13-24m,0,0,0,0.04500208218589218,0
Male,1,No,No,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.35,3490.96,No,Established_25-48m,2,0,0,0.027591954088821175,0
Male,1,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,44.12,2913.99,Yes,Loyal_49-72m,0,0,0,0.015135557926442287,0
Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.05,736.44,No,Developing_13-24m,0,0,0,0.05024137556953785,0
Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,34.78,968.56,No,Established_25-48m,0,0,0,0.03587194191179505,0
Male,0,Yes,Yes,64,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.42,4839.51,No,Loyal_49-72m,2,1,0,0.015581002828214383,0
Male,0,Yes,Yes,24,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),75.78,1813.94,Yes,Developing_13-24m,2,0,0,0.04175344639492214,0
Male,0,No,No,40,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,81.12,3253.13,No,Established_25-48m,3,0,0,0.02492832185561118,0
Female,0,No,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.58,773.14,No,Established_25-48m,0,0,0,0.024000826723848397,0
Male,0,Yes,Yes,69,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),69.99,4819.2,No,Loyal_49-72m,3,0,0,0.014520144392348864,0
Male,1,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),111.57,7933.49,No,Loyal_49-72m,4,1,0,0.014061395250356355,0
Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),71.33,285.29,No,New_0-12m,0,0,0,0.24915295679206398,0
Female,0,No,No,55,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,73.9,4069.11,No,Loyal_49-72m,1,0,0,0.018156757434074265,0
Female,0,No,No,10,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),76.56,747.0,No,New_0-12m,2,0,0,0.10235294117647059,0
Male,0,Yes,No,53,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),61.25,3256.42,No,Loyal_49-72m,0,0,0,0.018803224637903616,0
Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,98.08,5966.72,No,Loyal_49-72m,1,0,0,0.016435087437078146,1
Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),36.55,2620.75,No,Loyal_49-72m,0,0,0,0.01394106989606179,0
Female,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,109.61,7011.19,No,Loyal_49-72m,4,1,0,0.015631350548116922,0
Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),99.22,6046.21,No,Loyal_49-72m,1,0,0,0.016407566464534885,0
Female,0,No,No,45,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),93.33,4213.23,Yes,Established_25-48m,2,0,0,0.022146394477757503,0
Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.38,1030.62,Yes,Established_25-48m,0,0,0,0.033326224772687624,0
Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),46.26,935.96,No,Developing_13-24m,0,0,0,0.04937243852459016,0
Female,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.55,1807.22,No,Loyal_49-72m,0,0,0,0.018554158232958376,0
Female,0,No,No,11,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,66.62,743.52,No,New_0-12m,1,0,0,0.08948047063880085,0
Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.38,265.89,Yes,New_0-12m,0,0,0,0.1250702536625576,0
