customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02981,Male,1,No,No,20,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.4,2111.26,No
CUST-02982,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,104.99,1235.49,No
CUST-02983,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.32,296.25,Yes
CUST-02984,Male,1,No,No,15,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),71.29,1043.05,No
CUST-02985,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.36,7243.58,No
CUST-02986,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),124.75,1649.09,Yes
CUST-02987,Female,0,Yes,No,41,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,92.98,3773.86,No
CUST-02988,Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,117.96,5449.51,Yes
CUST-02989,Male,0,No,No,12,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,98.71,1180.94,Yes
CUST-02990,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),44.63,1032.82,No
CUST-02991,Female,1,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,98.43,766.28,Yes
CUST-02992,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),87.65,3325.86,Yes
CUST-02993,Female,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,102.47,6847.77,No
CUST-02994,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,114.92,5044.64,Yes
CUST-02995,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,137.82,7598.43,Yes
CUST-02996,Male,1,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,132.38,5839.71,Yes
CUST-02997,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),101.6,113.91,Yes
CUST-02998,Male,0,No,No,11,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,99.29,1084.1,Yes
CUST-02999,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,107.24,3850.28,No
CUST-03000,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,122.34,6459.28,No
CUST-03001,Female,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.32,1897.77,No
CUST-03002,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,33.2,1755.45,No
CUST-03003,Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,88.36,286.92,Yes
CUST-03004,Female,0,Yes,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,106.74,5657.68,Yes
CUST-03005,Male,1,No,No,65,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.52,3876.2,Yes
CUST-03006,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),112.53,228.77,Yes
CUST-03007,Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,89.14,2509.56,No
CUST-03008,Male,1,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),46.78,868.17,Yes
CUST-03009,Female,0,No,No,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.43,6317.26,No
CUST-03010,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.38,652.67,Yes
CUST-03011,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,44.02,2108.65,No
CUST-03012,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.88,1216.07,No
CUST-03013,Male,0,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,92.62,6031.22,Yes
CUST-03014,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,127.4,8789.59,No
CUST-03015,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,87.48,4623.64,No
CUST-03016,Female,0,Yes,No,16,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,72.44,1146.44,Yes
CUST-03017,Male,0,Yes,No,60,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),94.55,5655.37,No
CUST-03018,Male,0,No,Yes,70,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,88.1,6165.39,Yes
CUST-03019,Female,0,Yes,Yes,66,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),98.26,6500.67,No
CUST-03020,Male,1,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.01,798.53,No
CUST-03021,Female,0,Yes,No,33,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),87.85,2907.5,No
CUST-03022,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),115.12,1019.82,Yes
CUST-03023,Female,1,No,No,49,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,89.18,4352.23,No
CUST-03024,Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),35.05,1229.43,No
CUST-03025,Male,1,No,No,30,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,116.33,3508.59,No
CUST-03026,Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),91.81,104.48,Yes
CUST-03027,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,100.42,1496.2,Yes
CUST-03028,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.52,2485.29,No
CUST-03029,Male,0,No,No,57,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,91.65,5193.6,No
CUST-03030,Male,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,35.93,611.25,No
CUST-03031,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,106.46,427.38,Yes
CUST-03032,Female,0,No,No,19,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,91.91,1743.15,Yes
CUST-03033,Male,0,Yes,Yes,15,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,80.19,1210.73,No
CUST-03034,Male,0,No,No,68,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.78,6782.01,No
CUST-03035,Female,0,Yes,Yes,43,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),69.8,2978.97,No
CUST-03036,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36.37,653.33,No
CUST-03037,Male,0,Yes,Yes,24,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.59,2080.63,Yes
CUST-03038,Female,1,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,101.78,1845.71,Yes
CUST-03039,Male,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),102.16,4516.3,No
CUST-03040,Male,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,115.47,7723.66,No
CUST-03041,Male,0,Yes,Yes,69,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),60.33,4187.85,Yes
CUST-03042,Female,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),44.92,1745.46,No
CUST-03043,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),114.95,1601.64,Yes
CUST-03044,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),97.98,5872.64,No
CUST-03045,Female,0,Yes,Yes,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),126.39,7554.13,No
CUST-03046,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),96.76,3089.98,Yes
CUST-03047,Female,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),45.03,2091.05,No
CUST-03048,Female,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,42.73,2400.04,No
CUST-03049,Male,0,No,No,63,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,82.53,5202.8,No
CUST-03050,Female,0,No,No,63,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,84.75,5344.51,No
CUST-03051,Female,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,43.93,2303.28,No
CUST-03052,Male,0,No,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),84.27,3947.52,No
CUST-03053,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),46.64,1879.16,No
CUST-03054,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,104.55,6274.0,Yes
CUST-03055,Male,0,No,No,66,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,63.25,4162.74,No
CUST-03056,Male,0,No,Yes,41,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,78.04,3206.59,No
CUST-03057,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),100.67,806.62,Yes
CUST-03058,Female,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.56,2209.46,No
CUST-03059,Male,0,Yes,No,29,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,101.82,2936.74,Yes
CUST-03060,Female,0,Yes,Yes,5,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.55,496.23,No
CUST-03061,Female,1,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),45.11,2969.59,No
CUST-03062,Female,1,No,No,52,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,92.76,4841.83,No
CUST-03063,Female,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),117.34,6215.81,Yes
CUST-03064,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,100.24,2801.12,Yes
CUST-03065,Female,0,No,No,19,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),65.6,1263.33,Yes
CUST-03066,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,83.58,3697.76,No
CUST-03067,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),123.91,8661.23,No
CUST-03068,Male,0,No,No,2,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),92.86,167.06,Yes
CUST-03069,Female,1,Yes,No,46,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,89.86,4141.29,No
CUST-03070,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,108.93,2066.56,Yes
CUST-03071,Male,0,No,No,65,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,102.73,6669.27,Yes
CUST-03072,Female,0,No,No,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,111.21,7577.85,Yes
CUST-03073,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.1,5006.59,No
CUST-03074,Male,0,No,No,56,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),68.35,3856.37,No
CUST-03075,Male,1,Yes,No,10,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.22,802.92,No
CUST-03076,Female,0,No,No,30,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,99.38,2983.86,Yes
CUST-03077,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.17,121.94,Yes
CUST-03078,Male,0,No,No,47,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),76.83,3615.65,No
CUST-03079,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.9,271.11,Yes
CUST-03080,Male,0,Yes,No,56,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,96.03,5362.37,No
CUST-03081,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,105.8,6552.67,Yes
CUST-03082,Male,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,44.61,1877.16,No
CUST-03083,Female,1,Yes,Yes,1,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,97.42,111.09,Yes
CUST-03084,Male,0,No,No,38,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,76.07,2868.1,No
CUST-03085,Female,0,Yes,Yes,6,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,96.99,581.99,Yes
CUST-03086,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,85.82,3280.34,No
CUST-03087,Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,108.24, ,Yes
CUST-03088,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.1,1350.24,Yes
CUST-03089,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),99.56,5652.3,No
CUST-03090,Female,0,No,No,59,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,58.21,3430.99,No
CUST-03091,Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),95.24,4287.61,No
CUST-03092,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,47.67,3440.54,No
CUST-03093,Male,1,No,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,104.93,3764.71,No
CUST-03094,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),33.46,1511.94,No
CUST-03095,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),109.19,3392.3,Yes
CUST-03096,Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.95,1581.1,No
CUST-03097,Female,1,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),44.9,1937.75,No
CUST-03098,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,95.67,6797.31,Yes
CUST-03099,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),102.64,1324.44,Yes
CUST-03100,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,115.89,7762.26,No
CUST-03101,Male,0,No,No,25,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),100.16,2485.27,No
CUST-03102,Male,0,No,No,51,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),86.52,4390.08,No
CUST-03103,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),115.18,2537.77,No
CUST-03104,Female,0,No,No,30,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.45,2385.09,Yes
CUST-03105,Female,0,Yes,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),76.05,1821.57,No
CUST-03106,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,121.97,2933.48,No
CUST-03107,Female,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,46.43,1253.86,No
CUST-03108,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),111.47,1258.95,No
CUST-03109,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.36,3438.84,Yes
CUST-03110,Female,1,No,No,54,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,81.77,4411.55,Yes
CUST-03111,Male,1,No,No,58,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,94.29,5477.94,Yes
CUST-03112,Male,1,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,119.54,6794.1,Yes
CUST-03113,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),44.31,2186.19,No
CUST-03114,Female,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),103.94,3838.21,No
CUST-03115,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,107.24,7630.64,Yes
CUST-03116,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),109.61,7349.88,No
CUST-03117,Male,0,No,Yes,55,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,99.27,5469.23,No
CUST-03118,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),99.8,2885.89,No
CUST-03119,Female,0,No,No,68,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),118.67,8052.39,No
CUST-03120,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),93.35,262.61,Yes
CUST-03121,Female,0,No,No,23,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,90.38,2053.0,No
CUST-03122,Male,1,Yes,Yes,18,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,103.29,1853.47,No
CUST-03123,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),111.84,4688.47,Yes
CUST-03124,Male,0,No,No,65,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.2,6918.18,No
CUST-03125,Male,1,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.71,1012.83,No
CUST-03126,Female,0,No,No,17,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,86.79,1508.34,No
CUST-03127,Female,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),102.11,4579.93,No
CUST-03128,Female,0,No,No,6,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.98,490.27,Yes
CUST-03129,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.09,1732.3,Yes
